address,address_formatted,latitude,longitude
"Nottfeld , Schleswig-Holstein","24392 Nottfeld, Germany",54.6181758,9.7716748
"Chieming, Bayern","83339 Chieming, Germany",47.8948599,12.5369847
"Güstrow, Mecklenburg-Vorpommern","Güstrow, Germany",53.8002129,12.1745703
"Treuchtlingen, Bayern","91757 Treuchtlingen, Germany",48.9595158,10.9096442
"Weinheim, Sachsen-Anhalt","Weinheim, Germany",49.544964,8.660270299999999
"Breisach, Baden-Württemberg","79206 Breisach, Germany",48.0348382,7.5836067
"Köthen, Sachsen-Anhalt","Köthen (Anhalt), Germany",51.7505762,11.9802357
"Singen , Baden-Württemberg","78224 Singen, Germany",47.7670971,8.8722387
"Tessin, Mecklenburg-Vorpommern","Tessin, Germany",54.028942,12.4609684
"Münster-Sarmsheim, Rheinland-Pfalz","Münster-Sarmsheim, Germany",49.9433631,7.8942758
"Laage, Mecklenburg-Vorpommern","18299 Laage, Germany",53.9286632,12.3456629
"Grolsheim, Rheinland-Pfalz","Grolsheim, Germany",49.9081414,7.9164787
"Meckenheim, Nordrhein-Westfalen","53340 Meckenheim, Germany",50.6258878,7.0319507
"Grassau, Bayern","83224 Grassau, Germany",47.77835340000001,12.4518923
"Bammental, Baden-Württemberg","69245 Bammental, Germany",49.3535343,8.778309199999999
"Konz, Rheinland-Pfalz","54329 Konz, Germany",49.6993563,6.572681299999999
"Bobritzsch-Hilbersdorf, Sachsen","Bobritzsch-Hilbersdorf, Germany",50.9152729,13.4334944
"Wächtersbach , Hessen","63607 Wächtersbach, Germany",50.2550222,9.2918865
"Mühlhausen, Thüringen","Mühlhausen, Germany",51.2106556,10.4659026
"Bohmte, Niedersachsen","49163 Bohmte, Germany",52.3659727,8.3159899
"Wiehl, Nordrhein-Westfalen","51674 Wiehl, Germany",50.9487426,7.560884799999999
"Stadtbergen, Bayern","Stadtbergen, Germany",48.3646963,10.8437328
"Kaltenkirchen, Schleswig-Holstein","24568 Kaltenkirchen, Germany",53.83061319999999,9.958594999999999
"Zorneding, Bayern","85604 Zorneding, Germany",48.0869599,11.8271085
"Huchting, Bremen, Bremen","Huchting, Bremen, Germany",53.05345999999999,8.740140199999999
"Euskirchen , Nordrhein-Westfalen","Euskirchen, Germany",50.6574392,6.7899945
"Riedenburg, Bayern","93339 Riedenburg, Germany",48.96237319999999,11.6906449
"Freiberg, Sachsen","Freiberg, Germany",50.9160943,13.3468175
"Maroldsweisach, Bayern","96126 Maroldsweisach, Germany",50.1958271,10.6586746
"Hürth, Nordrhein-Westfalen","50354 Hürth, Germany",50.8805932,6.8881425
"Künzing, Bayern","Künzing, Germany",48.6658872,13.0758717
"Schönaich, Baden-Württemberg","Schönaich, Germany",48.6607936,9.0618082
"Lampertheim, Hessen","Lampertheim, Germany",49.59972670000001,8.466599
"Mengen, Baden-Württemberg","Mengen, Germany",48.0527488,9.3357055
"Hagenow, Mecklenburg-Vorpommern","19230 Hagenow, Germany",53.4265906,11.1955099
"Dresden-Leuben, Sachsen","Leuben, Dresden, Germany",51.01008359999999,13.8306906
"Solingen, Nordrhein-Westfalen","Solingen, Germany",51.1652199,7.0671161
"Sandersdorf, Sachsen-Anhalt","Sandersdorf-Brehna, Germany",51.56167689999999,12.212033
"Oberriexingen, Baden-Württemberg","Oberriexingen, Germany",48.9284901,9.0238719
"Lichterfeld, Brandenburg","Lichterfeld, 03238 Lichterfeld-Schacksdorf, Germany",51.5855468,13.7903072
"Elsterwerda, Brandenburg","Elsterwerda, Germany",51.4632578,13.5202201
"Oldenburg in Holstein, Schleswig-Holstein","23758 Oldenburg in Holstein, Germany",54.2904694,10.8899227
"Neureichenau, Bayern","94089 Neureichenau, Germany",48.7491662,13.7475742
"Papenburg, Niedersachsen","26871 Papenburg, Germany",53.0726142,7.4232678
"Bruck in der Oberpfalz, Bayern","Bruck in der Oberpfalz, Germany",49.2463308,12.3064839
"Kirchheim unter Teck, Baden-Württemberg","Kirchheim unter Teck, Germany",48.6471033,9.4519635
"Moers, Nordrhein-Westfalen","Moers, Germany",51.4516041,6.640814799999999
"Hemsbach, Baden-Württemberg","Hemsbach, Germany",49.5919707,8.646049999999999
"Husum, Schleswig-Holstein","Husum, Germany",54.4855642,9.056639600000002
"Westhofen, Rheinland-Pfalz","Westhofen, Germany",49.7000857,8.249085299999999
"Ihringen, Baden-Württemberg","79241 Ihringen, Germany",48.0429731,7.648245500000001
"Dahn, Rheinland-Pfalz","66994 Dahn, Germany",49.1537096,7.7820727
"Neukieritzsch, Sachsen","Neukieritzsch, Germany",51.1499581,12.4103385
"Hankensbüttel, Niedersachsen","29386 Hankensbüttel, Germany",52.7282038,10.6035943
"Steinfurt, Nordrhein-Westfalen","48565 Steinfurt, Germany",52.1494785,7.336215699999999
"Sankt Michaelisdonn, Schleswig-Holstein","25693 Sankt Michaelisdonn, Germany",53.993638,9.1176206
"Delingsdorf, Schleswig-Holstein","22941 Delingsdorf, Germany",53.7049434,10.2532557
"Olpe, Nordrhein-Westfalen","57462 Olpe, Germany",51.0276975,7.843424
"Leonberg, Baden-Württemberg","Leonberg, Germany",48.7960447,9.0095706
"Stralsund, Mecklenburg-Vorpommern","Stralsund, Germany",54.30906539999999,13.0770347
"Husby, Schleswig-Holstein","24975 Husby, Germany",54.7653494,9.5762854
"Edling, Bayern","Edling, Germany",48.0564316,12.1650474
"Friedrichshafen, Baden-Württemberg","Friedrichshafen, Germany",47.65673289999999,9.4649538
"Eging am See, Bayern","94535 Eging am See, Germany",48.7148265,13.2665234
"Teisendorf, Bayern","Teisendorf, Germany",47.8497803,12.81915
"Gettdorf, Schleswig-Holstein","24214 Gettorf, Germany",54.4145511,9.9765262
"Artern/ Unstrut, Thüringen","06556 Artern, Germany",51.3673649,11.2954854
"Neukamperfehn, Niedersachsen","26835 Neukamperfehn, Germany",53.33759569999999,7.5629198
"Dolgen am See, Mecklenburg-Vorpommern","Dolgen am See, Germany",53.9457755,12.214356
"Neuenkirchen, Niedersachsen","29643 Neuenkirchen, Germany",53.032732,9.7079297
"Heppenheim, Hessen","64646 Heppenheim, Germany",49.6430169,8.6675419
"Gottmadingen, Baden-Württemberg","78244 Gottmadingen, Germany",47.7357318,8.781531600000001
"Arberg, Bayern","Arberg, Germany",49.1445946,10.6172641
"Bad Kleinen, Mecklenburg-Vorpommern","Bad Kleinen, Germany",53.77057019999999,11.4720109
"Schwabach, Bayern","91126 Schwabach, Germany",49.3288905,11.0244827
"Velen, Nordrhein-Westfalen","46342 Velen, Germany",51.8943629,6.987700500000001
"Lemförde, Niedersachsen","49448 Lemförde, Germany",52.46572399999999,8.3759815
"Huchenfeld, Pforzheim, Baden-Württemberg","Huchenfeld, 75181 Pforzheim, Germany",48.8558403,8.6949189
"Rosbach vor der Höhe, Hessen","Rosbach vor der Höhe, Germany",50.3007398,8.692732699999999
"Brombachtal, Hessen","64753 Brombachtal, Germany",49.7294135,8.9503604
"Pfalzgrafenweiler, Baden-Württemberg","72285 Pfalzgrafenweiler, Germany",48.5253322,8.5648435
"Waldenburg, Sachsen","Waldenburg, Germany",50.8769304,12.5994076
"Rehfelde, Brandenburg","Rehfelde, Germany",52.534769,13.9091039
"Pätz, Brandenburg","Pätz, 15741 Bestensee, Germany",52.21472439999999,13.6636394
"Lalendorf, Mecklenburg-Vorpommern","Lalendorf, Germany",53.7554747,12.3887003
"Friedrichroda, Thüringen","99894 Friedrichroda, Germany",50.8586237,10.5700538
"Neustadt (Wied), Rheinland-Pfalz","53577 Neustadt, Germany",50.62110209999999,7.401959499999999
"Bonn, Nordrhein-Westfalen","Bonn, Germany",50.73743,7.0982068
"Aulendorf, Baden-Württemberg","88326 Aulendorf, Germany",47.9502469,9.6377896
"Schwarzheide, Brandenburg","Schwarzheide, Germany",51.4772614,13.8561913
"Leverkusen, Nordrhein-Westfalen","Leverkusen, Germany",51.04592479999999,7.0192196
"Weimar , Thüringen","Weimar, Germany",50.9794934,11.3235439
"Essen, Niedersachsen","49632 Essen, Germany",52.717731,7.939650500000001
"Mieste, Sachsen-Anhalt","Mieste, Gardelegen, Germany",52.4809868,11.2065213
"Guntersblum, Rheinland-Pfalz","67583 Guntersblum, Germany",49.79481330000001,8.345931499999999
"Neu-Ulm, Bayern","Neu-Ulm, Germany",48.38916889999999,10.00286
"Bad Bergzabern, Rheinland-Pfalz","Bad Bergzabern, Germany",49.1003724,7.999876700000001
"Oberschleißheim, Bayern","Oberschleißheim, Germany",48.2522461,11.559062
"Dötlingen, Niedersachsen","27801 Dötlingen, Germany",52.9354504,8.380788899999999
"Gersthofen, Bayern","Gersthofen, Germany",48.4242503,10.876347
"Gusow-Platkow, Brandenburg","Gusow-Platkow, Germany",52.5833986,14.3446824
"Wollbrandshausen, Niedersachsen","37434 Wollbrandshausen, Germany",51.5868827,10.1606432
"Altusried, Bayern","87452 Altusried, Germany",47.8043878,10.2150696
"Finsterwalde, Brandenburg","03238 Finsterwalde, Germany",51.6302792,13.7085021
"Weißenberg, Sachsen","Weißenberg, Germany",51.1977135,14.6604675
"Gelsenkirchen, Nordrhein-Westfalen","Gelsenkirchen, Germany",51.5187651,7.0838411
"Grabow, Mecklenburg-Vorpommern","Grabow, Germany",53.2762122,11.5636899
"Viereth-Trunstadt, Bayern","Viereth-Trunstadt, Germany",49.9265857,10.7511019
"Eppelborn, Saarland","66571 Eppelborn, Germany",49.4085629,6.9645334
"Königstein, Sachsen","Königstein, Germany",50.9178107,14.0753506
"Obernzenn, Bayern","Obernzenn, Germany",49.4498052,10.4661817
"Heidenheim, Baden-Württemberg","Heidenheim, Germany",48.6785503,10.1506915
"Hoym, Sachsen-Anhalt","Hoym, Seeland, Germany",51.7840597,11.3136523
"Wolfratshausen, Bayern","Wolfratshausen, Germany",47.9102296,11.4274164
"Arnstadt, Thüringen","99310 Arnstadt, Germany",50.8354931,10.9478015
"Dingolfing, Bayern","84130 Dingolfing, Germany",48.6434808,12.4851983
"Ochtrup, Nordrhein-Westfalen","48607 Ochtrup, Germany",52.2056952,7.1876491
"Niederau, Sachsen","01689 Niederau, Germany",51.1760715,13.5549345
"Burgwedel, Niedersachsen","Burgwedel, Germany",52.501154,9.8974022
"Südbrookmerland, Niedersachsen","26624 Südbrookmerland, Germany",53.4839006,7.3624231
"Niederwörresbach, Rheinland-Pfalz","55758 Niederwörresbach, Germany",49.7684505,7.334539599999999
"Neulußheim, Baden-Württemberg","Neulußheim, Germany",49.2918859,8.5216709
"Alfter, Nordrhein-Westfalen","53347 Alfter, Germany",50.7380266,7.010702299999999
"Ludwigslust, Mecklenburg-Vorpommern","19288 Ludwigslust, Germany",53.3244914,11.4969238
"Bitterfeld-Wolfen, Sachsen-Anhalt","Bitterfeld-Wolfen, Germany",51.6914384,12.264448
"Warburg, Nordrhein-Westfalen","34414 Warburg, Germany",51.4899078,9.14519
"Wachtendonk, Nordrhein-Westfalen","47669 Wachtendonk, Germany",51.4082188,6.3399027
"Dieterskirchen, Bayern","Dieterskirchen, Germany",49.4149368,12.4100619
"Lunzenau, Sachsen","Lunzenau, Germany",50.9623091,12.7509711
"Neustadt in Holstein, Schleswig-Holstein","Neustadt, Germany",54.1018029,10.8153384
"Schrozberg, Baden-Württemberg","74575 Schrozberg, Germany",49.3454398,9.981387699999999
"Alsfeld, Hessen","36304 Alsfeld, Germany",50.750828,9.2691602
"Weilburg, Hessen","35781 Weilburg, Germany",50.4859255,8.2722569
"Wiemersdorf, Schleswig-Holstein","Wiemersdorf, Germany",53.9577858,9.9046637
"Drensteinfurt, Nordrhein-Westfalen","48317 Drensteinfurt, Germany",51.7941523,7.7354791
"Niemegk, Brandenburg","14823 Niemegk, Germany",52.0708154,12.6907348
"Merseburg/-Saale, Sachsen-Anhalt","Merseburg, Germany",51.3563278,11.9917462
"Varel, Niedersachsen","26316 Varel, Germany",53.3961959,8.1368242
"Seck, Rheinland-Pfalz","56479 Seck, Germany",50.5767015,8.048360299999999
"Rehna, Mecklenburg-Vorpommern","19217 Rehna, Germany",53.77946859999999,11.0496404
"Ammersbek, Schleswig-Holstein","Ammersbek, Germany",53.70643,10.2209
"Liebertwolkwitz, Leipzig, Sachsen","Liebertwolkwitz, Leipzig, Germany",51.2802496,12.4692059
"Dernbach im Westerwald, Rheinland-Pfalz","Dernbach, Germany",50.4555991,7.792266300000001
"Hohen Neuendorf, Brandenburg","Hohen Neuendorf, Germany",52.6720645,13.2786739
"Lauter-Bernsbach, Sachsen","Lauter-Bernsbach, Germany",50.5634621,12.7381531
"Breitenbrunn im Erzgebirge, Sachsen","Breitenbrunn, Germany",50.4765374,12.7603045
"Zwönitz, Sachsen","Zwönitz, Germany",50.6320683,12.8095151
"Hinte, Niedersachsen","26759 Hinte, Germany",53.4105061,7.198003399999999
"Haiger, Hessen","35708 Haiger, Germany",50.7412021,8.206550499999999
"Witten, Nordrhein-Westfalen","Witten, Germany",51.4438926,7.353197000000001
"Fulda, Hessen","Fulda, Germany",50.5558095,9.6808449
"Waldenburg, Baden-Württemberg","Waldenburg, Germany",49.1832843,9.6385802
"Weener, Niedersachsen","Weener, Germany",53.1638205,7.346154
"Ruppertshofen, Baden-Württemberg","73577 Ruppertshofen, Germany",48.8828476,9.814904199999999
"Vienenburg, Niedersachsen","Vienenburg, 38690 Goslar, Germany",51.9520394,10.5567652
"Rotenburg, Niedersachsen","27356 Rotenburg, Germany",53.10350760000001,9.3970716
"Wetter, Hessen","35083 Wetter, Germany",50.9025347,8.7225229
"Lüneburg, Niedersachsen","Lüneburg, Germany",53.2478704,10.4160637
"Marke, Sachsen-Anhalt","Marke, 06779 Raguhn-Jeßnitz, Germany",51.7255784,12.2495087
"Bad Lauterberg im Harz, Niedersachsen","Bad Lauterberg, Germany",51.6257436,10.46103
"Senzig, Brandenburg","Senzig, 15712 Königs Wusterhausen, Germany",52.2777786,13.6798984
"Traitsching, Bayern","93455 Traitsching, Germany",49.1531895,12.6464814
"Wendlingen am Neckar, Baden-Württemberg","Wendlingen, Germany",48.671757,9.3827676
"Gnoien, Mecklenburg-Vorpommern","17179 Gnoien, Germany",53.9716501,12.704791
"Dannenberg (Elbe), Niedersachsen","29451 Dannenberg, Germany",53.0986852,11.109336
"Wilgartswiesen, Rheinland-Pfalz","76848 Wilgartswiesen, Germany",49.2089909,7.877140099999999
"Großheide, Niedersachsen","26532 Großheide, Germany",53.5859701,7.345862299999999
"Quickborn, Schleswig-Holstein","25451 Quickborn, Germany",53.7289353,9.9078766
"Ravensburg , Baden-Württemberg","Ravensburg, Germany",47.78543579999999,9.6103864
"Ottenbach, Baden-Württemberg","Ottenbach, Germany",48.7341916,9.748348199999999
"Großostheim, Bayern","63762 Großostheim, Germany",49.9225612,9.0753258
"Schopfloch, Bayern","Schopfloch, Germany",49.1204371,10.3054093
"Löbejün, Thüringen","Wettin-Löbejün, Germany",51.63680919999999,11.8996596
"Boostedt, Schleswig-Holstein","Boostedt, Germany",54.011,10.02419
"Pocking, Bayern","94060 Pocking, Germany",48.40078099999999,13.3108972
"Denkendorf, Baden-Württemberg","Denkendorf, Germany",48.697345,9.317894299999999
"Kahla , Thüringen","07768 Kahla, Germany",50.800241,11.5837085
"Hemer, Nordrhein-Westfalen","58675 Hemer, Germany",51.3829741,7.7742862
"Kissing, Bayern","Kissing, Germany",48.3027069,10.972609
"Schleiz, Thüringen","Schleiz, Germany",50.5772446,11.8074105
"Reichenwalde, Brandenburg","Reichenwalde, Germany",52.2655247,14.0008953
"Burgkirchen, Bayern","84508 Burgkirchen an der Alz, Germany",48.1670264,12.7307583
"Konz , Rheinland-Pfalz","54329 Konz, Germany",49.6993563,6.572681299999999
"Boizenburg an der Elbe, Mecklenburg-Vorpommern","Boizenburg, Germany",53.3802724,10.7206776
"Hattersheim, Hessen","Hattersheim am Main, Germany",50.0695728,8.487226699999999
"Kalefeld, Niedersachsen","37589 Kalefeld, Germany",51.7982667,10.0334106
"Falkenberg, Berlin, Berlin","Falkenberg, Berlin, Germany",52.578193,13.5476805
"Remshalden, Baden-Württemberg","Remshalden, Germany",48.8079622,9.4259007
"Leeder, Bayern","Leeder, 86925 Fuchstal, Germany",47.930879,10.8274942
"Werningerode, Sachsen-Anhalt","Wernigerode, Germany",51.8076696,10.727228
"Rathenow, Brandenburg","Rathenow, Germany",52.6045279,12.3371251
"Luckau, Brandenburg","15926 Luckau, Germany",51.85303829999999,13.7099741
"Clausnitz, Sachsen","Clausnitz, 09623 Rechenberg-Bienenmühle, Germany",50.74299509999999,13.4902696
"Oberderdingen, Baden-Württemberg","75038 Oberderdingen, Germany",49.0643457,8.8014843
"Strausberg, Brandenburg","Strausberg, Germany",52.5659128,13.8777546
"Abstatt, Baden-Württemberg","Abstatt, Germany",49.0688071,9.2886712
"Halberstadt, Sachsen-Anhalt","Halberstadt, Germany",51.8916475,11.0488695
"Wittstock/Dosse, Brandenburg","Wittstock, Germany",53.2045159,12.5538862
"Seebach, Thüringen","Seebach, Germany",50.9132758,10.4234386
"Lauf an der Pegnitz, Bayern","91207 Lauf an der Pegnitz, Germany",49.5110483,11.2780245
"Hermsdorf, Thüringen","Hermsdorf, Germany",50.8961276,11.8567193
"Eberdingen, Baden-Württemberg","Eberdingen, Germany",48.8791463,8.965503199999999
"Grundhof, Baden-Württemberg","Baden-Württemberg, Germany",48.6616037,9.3501336
"Waiblingen, Baden-Württemberg","Waiblingen, Germany",48.8293519,9.318573899999999
"Verden an der Aller, Niedersachsen","27283 Verden, Germany",52.924648,9.2280756
"Görlitz, Sachsen","Görlitz, Germany",51.1524553,14.9688941
"Ginsheim-Gustavsburg, Hessen","Ginsheim-Gustavsburg, Germany",49.9930544,8.3220536
"Cottbus-Sachsendorf, Brandenburg","Sachsendorf Hegelstraße, 03050 Cottbus, Germany",51.721751,14.3259268
"Sittensen, Niedersachsen","27419 Sittensen, Germany",53.2808449,9.5067453
"Tennstedt, Sangerhausen, Sachsen-Anhalt","Tennstedt, 06526 Sangerhausen, Germany",51.4738611,11.3060648
"Ueckermünde, Mecklenburg-Vorpommern","Ueckermünde, Germany",53.7360433,14.0360788
"Bad Sooden-Allendorf, Hessen","37242 Bad Sooden-Allendorf, Germany",51.2703403,9.980095700000001
"Schwanstetten, Bayern","Schwanstetten, Germany",49.3007513,11.1217833
"Immenstadt im Allgäu, Bayern","Immenstadt, Germany",47.5592213,10.2206641
"Gelenau, Sachsen","Gelenau, Germany",50.7113229,12.9683034
"Schlettau, Sachsen","Schlettau, Germany",50.5578866,12.9519534
"Möckern, Sachsen-Anhalt","Möckern, Germany",52.1523392,11.9539291
"Massow (LDS), Brandenburg","Waldstraße 1, 15757 Halbe, Germany",52.06555549999999,13.643341
"Hohenschönhausen, Berlin, Berlin","Alt-Hohenschönhausen, Berlin, Germany",52.5485593,13.5084938
"Gronau (Westfalen), Nordrhein-Westfalen","48599 Gronau, Germany",52.1841199,7.028936099999999
"Müllheim, Baden-Württemberg","Müllheim, Germany",47.8091623,7.618035300000001
"Bad Neustadt an der Saale, Bayern","97616 Bad Neustadt an der Saale, Germany",50.329727,10.2064416
"Hartmannsdorf, Sachsen","Hartmannsdorf, Germany",50.88663829999999,12.8009793
"Leinefelde-Worbis, Thüringen","Leinefelde-Worbis, Germany",51.4071434,10.3305838
"Zähringen, Freiburg, Baden-Württemberg","Zähringen, Freiburg im Breisgau, Germany",48.02237909999999,7.866911500000001
"Lensahn, Schleswig-Holstein","23738 Lensahn, Germany",54.2162514,10.8825019
"Rehlingen-Siersburg, Saarland","66780 Rehlingen-Siersburg, Germany",49.3651512,6.6683027
"Wanzleben- Börde, Sachsen-Anhalt","Wanzleben-Börde, Germany",52.0897963,11.366905
"Sontheim an der Brenz, Baden-Württemberg","89567 Sontheim, Germany",48.5568355,10.2850447
"Lendersdorf, Düren, Nordrhein-Westfalen","Lendersdorf, 52355 Düren, Germany",50.7688704,6.4765552
"Rodeberg, Thüringen","99976 Rodeberg, Germany",51.21201540000001,10.3214248
"Chemnitz, Helbersdorf, Sachsen","Helbersdorf, Chemnitz, Germany",50.8061017,12.900566
"Sand am Main, Bayern","Sand am Main, Germany",49.9873929,10.5881804
"Bruchhausen-Vilsen, Niedersachsen","27305 Bruchhausen-Vilsen, Germany",52.8276936,8.9889416
"Bruchköbel, Hessen","Bruchköbel, Germany",50.1824581,8.9231185
"Osann-Monzel, Rheinland-Pfalz","54518 Osann-Monzel, Germany",49.9215937,6.9527293
"Bexbach, Saarland","66450 Bexbach, Germany",49.35602249999999,7.255374499999999
"Marzahn-Hellersdorf, Berlin, Berlin","Marzahn-Hellersdorf, Berlin, Germany",52.5229353,13.5765972
"Eckernförde, Schleswig-Holstein","Eckernförde, Germany",54.4689457,9.838446700000002
"Anzing, Bayern","Anzing, Germany",48.1514756,11.8534519
"Friesack, Brandenburg","14662 Friesack, Germany",52.7348458,12.579127
"Wetter, Nordrhein-Westfalen","North Rhine-Westphalia, Germany",51.43323669999999,7.661593799999999
"Schotten, Hessen","63679 Schotten, Germany",50.5019846,9.1234184
"Floh-Seligenthal, Thüringen","Floh-Seligenthal, Germany",50.7621785,10.4751444
"Kirchheim, Bayern","Kirchheim bei München, Germany",48.175708,11.7558223
"Neustadt, Schleswig-Holstein","Neustadt, Germany",54.1018029,10.8153384
"Ortenberg, Baden-Württemberg","77799 Ortenberg, Germany",48.4516049,7.9713781
"Neckargemünd, Baden-Württemberg","69151 Neckargemünd, Germany",49.3866401,8.802280999999999
"Böhlen, Sachsen","Böhlen, Germany",51.2006946,12.3870379
"Worms, Rheinland-Pfalz","Worms, Germany",49.6341372,8.3507182
